content,score
It's fun and additive. Played this when it was on pc,5
Hell ya,5
Good game,5
Game will no longer start,1
"I like this game, so far so good.",5
"This app is way better than it was when it first came out. It's actually playable without hitting the ""pay wall"" in first hour. Enjoying it slot so far!",5
Only similar to the original PC game. The game strings you along until you almost have enough gems and then almost doubles the required amount. This is to push you into making in app purchases. Pretty crappy!,1
Good stuff,4
I love it,5
Would be 5 stars but only being able to play when on WiFi sucks. I am barely home. F*** I pay for unlimited data on my phone for a reason. What's wrong with using cellular signal too??????,4
Underrated strategy and is f2p friendly despite some reviews. Needs a global chat though.,5
For the best and the rest,5
Crashes upon launching,1
"Fun! Seem to have worked out previous bugs, fun to play and kill some time",5
Closest to the original we're probably gonna get,5
Cool game,5
Lack of any instruction kind of a let down,1
"Has the feel of the old pc game. Matchmaking is horrible and broken. First hour of playing I got attacked by someone 33k more points, used 1 monster and wiped me out. Only way to grow dungeon is through PVP. Fun for a few days at best. Depends how fast and how often the big spenders find you. EA please fix match making raids, based off medals or dungeon heart level or something!!!!",3
Love this game,5
"Ok, soo i played this when it was on pc. Now its an app. Wicked good fun with Horny cauzein mayhem and destruction. Defi,ige money eater if you play that way. But for these guys....Hell yes ill support them and the game. Takes time and patience. Just give it a shot.",5
Fun and amusing,3
Keeps stopping. Can not play any more. Reinstalling dose not work.,1
"Kinda hard to get started, heavy on the pay to win",2
Not the same as the original wish it was more like it,3
Seems good,4
Game crashes to much would be more fun if it that problem was fixed,2
Can we just pay for games and stop all this in games purchases. I know u guys are trying to make money but can I just pay for the game and enjoy. I miss bull frog,2
"the nostalgia of the game its self is great, i love it. the only issue i have is how heavily pay-to-win it is.... to all original DK's out there i say get it just cause you can.. to people who dont know what im talking about... dont worry about it your dungeon was bound to fail anyways",4
App is broken,1
"Played it for years, and had some fun. Unfortunately the clan flag stopped working after the last update. Tried to uninstall and re-install, but the game will no longer start. :(",1
"Very much like the original, lots of fun so far...",5
Game won't load at all,1
Awesome! Haven't played in years and love this new version,5
keeps stopping,1
You really should make it that only people in your rank can attack you or for you to attack. Also your defend event sucks. Wave 5 has dragons n i barely have anything to defend against those you really dont give us enough anti stuff. Plus for wave 5 i got 1k as a prize but it cost me 65 k for all the traps n troops to replace how is that even worth doing. Your event needs fixing.,3
Nice,5
"Played on my phone for months then just crashed ended up deleting cause it never worked again. Now have on daughters tablet, we will see??",3
Loved the original DK. Happy to play it again.,5
great game love the old dungeon keeper,4
"I like how simple it is to play, but upgrading the Dungeon Heart is difficult. I am new to this version, having been a long-time fan of the original PC version. Would give five stars if there was an indicator of how long the protection from attacks lasts. As I need to increase my Heart level raiding. Or campaigning, which would be better. But that's just my opinion.",4
You got to get this game,5
So are the servers down Game will stay in a continuous load,5
It's silly... and suprisingly addictive,4
Great game,5
How is this game rated so highly. I call shenanigans. 24 hours to break one block? Pay real money to reduce timers? Absolutely a cash grab game. It's sad DK has been reduced to this garbage.,1
