content,score
It's very good game😁😁😁😁🙋🙋😀😄😇😇😇😇😁😁😃😃😃😃,5
Very bad,5
Nice,5
Manish,5
Good,5
GOOD GAME,5
Very,4
Nice game,4
Not good. Misleading game,1
Fun,5
Nice,2
It is very easy game,2
Nice And good game,5
tarun,5
"Vary nice game, but sometimes it strucks.",5
Nice,5
I love him game 😚😚🤩🤩😍😍😘😘😘😄😄😁😁🤗😉😉😉😉😉😉,5
nc,5
Excllent,5
👌,4
This is exactly goooooooooooooood,5
Nice,2
Bad,2
Awesome,5
😘😘😘😘,5
Good,5
It is very nice,3
Nice game uuu,5
Boring game 😴😴,1
The game is so nice,5
Super game ♥️💓💙💚💛👍👌,5
RAHUL,5
Sudhir. Wal,5
good,5
Terrible app with too much ads,1
Wow so nice game,5
Super this GAME i SO much LIKED this GAME Very Very beautiful and super and nice i SO much LIKED Very Nice,5
Average,2
جميله جدا جدا جدا جدا جدا جدا جدا,5
Amazing,5
Very good game,5
Good,3
Nice,5
The. Game is a good game,5
Biutiful,1
good,5
Nice game,5
Very bad game !!!,1
so far so good,5
Very poor game,1
Atharv dubey,5
HORRIBLE!!,1
It's game is amazing 😍😍😍,5
Super game,5
GDL MUSIC,5
Nice,5
Can't play a single level without getting ads. Deleted game,1
Very nice,5
"This game has way too many ads heck may as well just be ads, cause I'm hardly playing the game.",1
3 damn ads before I even got to level 2 You've it might be fun but screw that bs,1
Good,5
Ateast trial period should not be fill with full of advertisement.,1
Nice,5
Good game,5
All Ima say is the game is WAAAAAY too easy,1
An ad after every single level. An ad you cannot skip after ever 2/3 levels. I understand about the whole advertisement for income but it's ridiculous.,1
Go,5
I LOVE IT,5
نبتتيوةبميز,2
Not much good,3
Diamond,2
"Don't download,, the game is full of ads",1
Boring,1
Cool,5
Good,5
I love to escape what a good game a 5 star!,5
It is an amazing game It's so funny game.....,5
Good,5
"Nothing excitited, it's boaring...",2
💝,5
Very nice,5
So amazing &exelant game,5
"Ads,ads,ads,ads,ads,more ads. Dont waste your time. Epic fail!!! Funny that games that allow me to choose to watch ads for rewards i have no problem watching them. But this feels very exploititive. Uninstalled.",1
It is so fun I love it so much 💗 💓 💕,5
Good,5
Good,3
Too much adds,1
2 many ads,1
"Aside from the cop killings and looting, this app sucks royally. Our children deserve better.",1
Biswa Jit,5
It is so bad game😕😕😕😕😕😕😠😠😠😠😠,1
Good,4
Haha😕👑😴⌚😯😒jfehjs,5
Ridiculous amount of ads. Spend 2 - 3 times the game time watching ads..... some which never complete forcing you to exit and restart the game. Waste to install.,1
Unresponsive,1
The best game ever,5
Ok,4
It,5
I dont like it,5
Escape masters very nice app,1
Wow yaar,5
Really super game,5
ARNEAT VERMA,5
Who is thet engineer make this application he should demotion and out of this world . Application not even opening after install . Bad developer ever,1
Good,5
It's fun and quick for rainy days,4
It is a good and game but it is same like sand balls and there is also one problem in the video where i have seen the video it was different and when i download this game it was different ok but it good interesting and mind game,5
😅😅😅,1
Very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very good,5
Aditya royal king,5
Bakwaas,1
Good,3
Great,5
This game is so cool👌👌👌👌👌✌✌👍👍👍👱👱👱,5
gg,5
Bakwass,1
Not bad But ads are many,3
Great,5
abhisek muwel,5
Wow,5
Super game,5
Funny,5
Very bad game,1
I do not play yet let's see how it is,1
Continually crashes,1
C.s,5
Great job,5
Wow,5
good application,3
Nicely entertainment,5
Sampel game and funny,5
This app is very amazing and coal I should give? 5 stars I gave also it's very amazing and nice game. But at ads.....,5
It takes too time in open please check this problem,2
Super,5
super,5
lovely,5
nice game vvvvvvvvvvvnice,5
Worst,1
good,1
Not too good as shown in ad,1
Good,1
"Yes , good games make more new places and charactets .",2
This game is fun,5
This game is very nice 👍 And the man was chasing The concept is very nice And the bulding concept was also nice👍 But I don't liked the adss It was suited for kids 👶,5
Shreya Sinha nice game,5
What a game love this game,5
This is a good game👍👍 but the problem is only ads 😭😭,5
Wow,4
Op,4
giod back,1
Wow,5
Super game and no problem and like it,4
Nice game,4
Zaheer Guughjhhjbvghhhh duh hjdjj the hi hd wallpaper hd wallpapers bff Taylor hhd the had lunch with her end and fhjwo in continuation khubsurat Carson 🌃,5
Worst game i have ever played. Beware of the ads they show,1
Ansh,2
Hanging dirty game,1
Nice,5
Rahul jaat,1
It very very very very much easy,1
7hh,5
Nice,5
This game not play,1
Boring game,1
Wow,5
I enjoy the game 😊😊,3
Ok,4
Nawaz,1
Time pass,1
Rahul bharti hi is very good game but main chahta Hun ki will be the,5
Good,5
Not bad this is very good game,5
Supper,1
In roughly 2 minutes of gameplay I've seen 8 ads.. Avoid like the plague.,1
😀😀😀😀😀😀😀😀👍🤡👍😀👍😀😀👍😀👍😀👍,5
Very super game follow same,5
I love this game,5
Level 98 is worse and worse It is waste app I am Suggesting don't install it.,1
This game is good but gameplay and graphics are average and function is so nice to see,3
Rt,1
So super 🌹,5
Nice,4
Bad game don't go with add,1
Jobanpreet singh,2
So nice,5
Bad,5
Full of ads,1
Nice.to play,3
"Yes, advertising is your way to earn money. But every round? Really? It has made the game unplayerble, since 90% of the time in adverts...",1
Only ads at every moment.,1
Good gamd suddenly i play it😆🇧🇩🇧🇩,1
Good,5
It not an amazing game😑,1
I like the game😃 but full of ads 😢,2
Ooooo,5
"I UNINSTALL THIS APP .TOO MUCH ADS IN BETWEEN GAME ,WASTE",1
Nice,5
Manish,5
Rajesh Kumar Rajesh Kumar,1
Pawan guru rock🤘🤘🤘 star⭐⭐⭐⭐⭐🏹🏹🏹 Grugtjhbtknv Iknvegb Iknhsbn oly khtm nhi,5
This game is good,3
Nice,5
👍👌,3
Bb,1
❤️❤️❤️❤️❤️❤️,5
Excellent service,5
Many Ads,1
Hi Nicole,4
Nice,5
I like getting out games and I love it,5
It is very nice game but so many adds,5
very good game,5
Ok,1
❤️❤️❤️❤️❤️❤️❤️ Ilove games,5
Nice,5
What are you Nm,5
Good,5
Super,5
Shaik,5
Boring and repetitive. This game feels like it's more ads than actual gameplay.,1
Bad,2
Buy the game!.. so you won't see ads every level you make..,2
Nice,5
Its so fun,5
Too much adds in a borring gam6,2
So boring game and very bad game,1
Fantastic game,5
নহহ্হ্হ্জ৭্,5
To many adds makes this game worthless. Not worth downloading.,1
This game is fantastic,5
West,1
Good,5
Bad,1
There is no game.....just endless ads after every 10 seconds. Pointless waste of time,1
🤑 😍 💐 ❤️ ❤️ 🙀 😽 🤩 😘 💖 💜 💙 💚 💛 🧡 ❤️ 💣 💥 💤 👁️‍🗨️ 🤳 🧟‍♀️,5
من افضل اللعب,5
Ok,5
Umm ysll should play ivu Okay You,5
It was a good game very very nice game,5
Bad,1
Fun,3
Not g3,1
Ok,3
Waste because what they show in ad is all lie and it is similar to sand ball. Please don't install,1
Such a buggy game. Hangs a lot !,1
Fair game,2
Good 😊👍👌 excellent,5
"Smells like a Voodoo game. Easy, single mechanics, forced ads takes 3x more time than gameplay. And nobody knows how it gets more than 2 stars on googleplay. Disgusting",1
Good job,5
Bakwass hai ....sirf ad hi milega isne ....fame nahi ...,1
Osm,5
Super,5
Child game,1
Fake,1
Thats not the same seen on ads,1
Very boring game 😭.but not interested to play .,1
Very boring game,1
Very bad,1
Nice,5
Ok,5
Its good,5
Weast game,1
Excellent game for me,5
None of the videos work,1
This game is so amazing and wonderful,5
Worst App Dont install full ads,1
Jayesh Jayesh Priya,5
Srujan manohar.s 11,1
Hey the ad is 😠😡😞©️💔,1
Fantastic game👌👌,5
This is a very cool,2
Wow,5
Great,5
Excellent,5
Its awesome,4
Ek dam bekar hai bhai koi download mat karo net barbad ho jaingya,1
I'm just saying ki these game is vvvvvvvvvveeeeeeerrrrry niec,5
Good game keep up the good work,5
Very bad It only for 2 years child,1
Bats.app,5
Best game,5
Very nice,5
Full of ads,2
बहुत बुरा,5
Ossam,5
Wrosh app Don't download ut,1
Like,1
One of worst game in the world,1
Only ads display,1
Fun app,4
كيف يمكن علاج مرض كسل هاد اله عبد,5
Super,5
Good game,5
Excellent game out standing,4
Good game,5
Vert nice game,3
"Very easy, hence boring game",2
سلام به به چه بازی قشنگی بود من از شما تشکر می کنم که این بازی را ساختین و در نهایت من از خیلی خوشم اومد و ازتون ممنونم از این که در این مورد علاقه ی من بود و من به این نتیجه رسیدم که در بازار هم بزارید و هرکس هم خواست برایش بیارید و من بعزی وقتا برایم مینویسد برنامه ی مورد نظر شما یافت نشد ممنون میشم از این که در این زمینه به این بازی را ساختین و در نهایت من از این بازی خیلی خوشم اومد و ازتون ممنونم,5
🔥,5
Not bad,2
Nice,4
This game is very funny but not interesting and so bad game so i hope don't download these game.so its better,1
Very very good game it is so amusing,5
wow,3
3rd class game hai only advertisement hai,1
Nice game l like this game,4
Nice,5
هايل,5
This is very nice game 👍,3
Hariyani.,5
Gurkeerat,3
Nice game 😍😋,4
Nice,5
Iove this game,5
Super,5
"The game is good but in every 2 minutes, there are ads of 10 seconds and 30 seconds which is very irritating. I uninstalled the game.",1
"It is very nice game but graphic also so much nice , cool , fun game it's v.n.g Thank you",5
Nyce game,5
Super game,5
This game is so funny,5
Too much ads don't play it,1
Wonder full game,5
Worst game not recommended...,1
Super,5
"This not a game to kill ur time, this is an ads selling app u have watch numbers of ads. again and again and again. Thu thu thu for this kind of all aps.",1
Super 💕 game,5
Nice game,3
Not bad,1
Nice,5
Osm,5
Nice app,1
Goodd,4
Dh gv chod :cff,5
Low quality game,1
Worst game,1
Super escape,5
Third class game sirf add aate hai 1level complete kiye to 4 add aate baki kuch nahi khelna hi nahi hota,1
Ery,5
Free,4
Wow,5
Super game,5
This is the worst game i have ever seen graphics are totally bad so i have uninstalled it,1
Nice game,5
Stress reliever !!,5
Its advertising app not a gaming app,1
I love game,5
Good,5
Best,5
Very bad game,1
Good morning Sir my name is Ayushtiwari from class 8B present sir is good game,5
Ggh,5
Good,5
Mast,1
Ayaankhan,3
Time pass game,5
Good game😎,5
Maja,1
Nice,5
Super,5
it is very nice game please download this game,5
Ravi saii,1
Very nice,5
Its good,4
🤮,1
"Very,nice game",5
Super,5
very good,5
For each step adds coming.,1
Aswm,5
Good game,5
Nice,5
Nice app,5
It is very bad,1
Gurnoor Gurasis,5
Freefire,1
Nive,5
💯💯💯💯💯👌,5
Nonit,5
This. App u,5
I love this game very much,5
Amazing,5
"In ad it is shown as 3d graphics,and options to level up but it is not true really.i thought its a fake app😢😢😢😢😢😢😢",1
Oppp,5
Good,5
Nice fun,5
Best game i ever seen,5
Nice 👌👌👍,5
juspaf,5
IT is interesting game,5
Wow,3
Such a worst game to much off ads time waste,1
Waste,5
AVG,2
so tutty game,1
nice,4
Verygood,5
குமரன்ட.ய,5
To many ads waste of time,1
Op,1
I liked it..,4
Nur Syila,5
Awesome,4
This is so good game very nice my favorite game 🤗🤗🤗🤗,5
Very worst game I have played,1
It is good,5
Beautiful,5
Too many ads while crossing each level it will be irruted for me...,2
Good,3
Wow,5
Nice,4
This is my favorite Game😊😊😊😊,5
toooooo much ads ... not a game!,1
Abdulwajid,5
This Game is very very nice,4
Nice game,5
It is a very bad game because it is not getting on,1
Worst Game Ever,1
😊😊😊😊😊😊😊 very good hame,5
Good,5
😋😋😋😋,3
Nice game,5
Hate it because of to many ads in one minute,1
The game was very nice and escape was masti the police also very beautiful and chor fight with police and chor winner thank you 😀😃,5
Play time game,5
It's a nice game,4
Super,5
.•♫•♬•Super •♬•♫•.,5
Princess Aisyah - it's really good not to hard 😍😍😍,5
This game its very good,5
Hi Bast gama,5
Sahin khan Ganduri,5
It's not downloading,2
Good,5
अहमद रजा,5
Game is slow,1
very good,5
"DO NOT DOWNLOAD!!! AD BASED APP!!! First 3 minutes I saw 5 AD'S. Played the first level, AD! THEN You build a mansion, AD! THEN play the second level, AD! THEN go back to the mansion build a fence, AD! Play a third level and Guess what? ANOTHER FLIPPING AD!!! AT LEAST HALF MY TIME PLAYING THE GAME WAS WATCHING ADS!!! Very basic graphics, but I expected that! So far each level took maybe 10 seconds to play! I will be deleting this AD, I MEAN APP!!!!!!!!!! Recommended, DON'T WASTE YOUR TIME!!!!!",1
Very good,5
Nice,5
GG,5
Extreame boring game..,1
its funny cartoons🤣 makes u laugh while playing,4
This game is good👍,5
Ads problem and very low graphics,1
Nice games,5
It's so much fun I like iui t u can pick your own house,5
"Game is ok, the add was different from what I am playing....",1
Xd,5
Lots of ads,1
Nice,5
Fair,3
Good,5
Good ficher,5
Nice game offline,5
Nice 👍 game,5
This is copy of sand city and very childish game,1
Ok,5
Good. Game. ILOVE THIS GAME,5
Hello sir iam enjoy your game iam your old gamer plz plz give me 1000000 gold plz pll sir,5
9gge,5
Disaster ban,1
I love this game,5
Fk,1
If you like ads this is the game for you,1
All I have to say is dope game,4
Wow,5
The game is ok but I hate what they did with the add where basically you can get special cosmetics for watching ads but when you watch the adds sometimes it won't give you the rewards even though you watched the full add so that's why I give it 1 star,1
Nice,5
Supper,5
Super for entertainment,4
Dont waste your time installing. Ads ads ads!!!!,1
Watw,1
Good,5
manoj gop,1
GOOD GAME,5
Nice 👌,5
Nice,5
It's Just Waste of Time 😭,1
Nice gam,5
Bad,1
Its boring..👎 Keeps on rotating the same old level..👎,1
Nice,4
Fun game,5
Worst experience in recent times. Forces you to see ads to much!!!,1
One of the most worst game for Over Ads. If we want or not its dosent matter. Forcefully show annoying ads. And its kill your 30 sec after every game play and other activities. Its saying ofline but we cant play offline. Its also for connection or shut down.,1
"Worst game, its too many ads👎",1
Its nice so much,5
Good nice,5
I love it,5
My real life my game,5
Free fire is best,5
Beautiful game,1
Not,1
Bs,5
Nice game,5
I like your game,1
Its is not only this game it is all playgendary,1
Nitin malviya,5
Very good,5
Worst app . Only time wasting,1
Good game,5
Good Game & I Love It,5
So bad. Many More Adds,1
Good,5
Wastage... 😈,1
Awsome,5
Lot of adds. So i uninstalled this game,1
Nice game,5
Boring game ok ......😒😒😒😒😒😒😒,1
Nice game,5
Very cool,5
Super game,5
Fantastic,5
It nase game,5
very fun,5
Super game and easy to move next level 😊,4
I liked,5
Cool,5
Data waste game more adds,1
Please me give money,5
Dh,5
Not very interesting.,3
I like this game because this game is realix to play,3
यह कूछ ज़द mb क game है par आछ है,4
Good game,5
Good,5
Ads,1
Too much simple and boring,1
Gg,5
Niec,5
Dont ask for rating in between the game,5
Mm,5
Rkesh,5
Good app I never seen 👌👌👌👌❤❤❤❤😎,5
Nise,5
Good,5
😂😂😘😘,5
Faltu,1
Ki,5
Holy crab too many adds,1
Good game V'v . .. ... ..,1
Good to play,5
Patauna kaisau game 🎮🎮 hai yu abhi tak dowload na huao,5
There is nothing as they show in add👎👎👎👎👎👎👎👎👎 west of time.. people gave 5 ratings are making fool.,1
Very nice,1
Gfneenkee,5
🤗🤗🤗🤗🤗🤗🤗🤗🤗🤗,5
Nice,5
In ads shows another game in escape masters it's so bad,1
Vijay and niranjan Mary,5
It is very very bad game I am not play this gane this is very bad game i don't like this game,1
